Date;PTE;period_from;period_until;Total_min;Minmax;Min600;Min300;Min100;minmin;posmin;pos100;pos300;pos600;posmax;total_plus
02/23/2024;82;20:15;20:30;-1051;-1486.23;-516.33;-84.58;31.53;57.98;58.53;71.53;101.95;;1887.1;489
02/23/2024;83;20:30;20:45;-1034;-1486.23;-516.33;-86.58;31.53;57.98;58.53;71.53;101.95;;1887.1;490
02/23/2024;84;20:45;21:00;-1071;-1486.23;-516.33;-71.95;31.53;57.98;58.53;71.53;101.95;;1887.1;490
02/23/2024;85;21:00;21:15;-1055;-1486.23;-518.33;-66.1;31.53;57.98;58.53;71.53;101.95;;1887.1;490
02/23/2024;86;21:15;21:30;-1043;-1486.23;-518.33;-66.1;31.52;57.98;58.52;71.52;101.95;;1887.1;489
02/23/2024;87;21:30;21:45;-1011;-1486.23;-516.33;-124.58;31.52;57.98;58.52;71.52;105.21;;1887.1;485
02/23/2024;88;21:45;22:00;-992;-1486.23;-518.71;-124.58;31.52;57.98;58.52;71.52;101.95;;1887.1;489
02/23/2024;89;22:00;22:15;-903;-1486.23;-518.71;-203.33;-6.77;51.53;58.53;71.53;101.95;;1887.1;489
02/23/2024;90;22:15;22:30;-898;-1486.23;-518.71;-203.33;-6.77;51.53;58.53;71.53;101.95;;1887.1;489
02/23/2024;91;22:30;22:45;-957;-1486.23;-518.71;-124.58;8.77;51.52;58.52;65.97;87.9;;1887.1;589
02/23/2024;92;22:45;23:00;-949;-1486.23;-518.71;-124.58;8.77;51.52;58.52;65.97;87.9;;1887.1;585
02/23/2024;93;23:00;23:15;-945;-1486.23;-518.71;-124.58;8.77;51.52;58.52;65.97;90.97;;1887.1;586
02/23/2024;94;23:15;23:30;-938;-1486.23;-520.71;-100.2;18.23;51.52;58.52;71.67;98;;1887.1;516
02/23/2024;95;23:30;23:45;-929;-1486.23;-520.71;-100.2;18.23;51.52;58.52;66.97;98.1;;1887.1;516
02/23/2024;96;23:45;00:00;-911;-1486.23;-388.71;-77.84;8.77;51.52;58.52;73.62;98.1;;1887.1;516
02/24/2024;1;00:00;00:15;-922;-1486.23;-417.82;-91.7;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;2;00:15;00:30;-914;-1486.23;-455.32;-94;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;3;00:30;00:45;-911;-1486.23;-417.82;-71.61;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;4;00:45;01:00;-902;-1486.23;-417.82;-71.62;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;5;01:00;01:15;-892;-1486.23;-427.82;-79.97;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;6;01:15;01:30;-883;-1486.23;-377.31;-44.96;32.1;51.98;58.97;67.97;101.95;;1887.1;454
02/24/2024;7;01:30;01:45;-893;-1486.23;-347.51;-68.1;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;8;01:45;02:00;-894;-1486.23;-417.82;-71.66;32.1;51.98;58.97;73.97;101.95;;1887.1;454
02/24/2024;9;02:00;02:15;-891;-1486.23;-417.82;-75.12;32.1;51.98;58.97;73.97;101.95;;1887.1;455
02/24/2024;10;02:15;02:30;-885;-1486.23;-417.82;-69.87;32;51.98;58.97;73.97;101.95;;1887.1;455
02/24/2024;11;02:30;02:45;-899;-1486.23;-370.01;-68.72;33.98;51.98;58.97;73.97;101.95;;1887.1;455
02/24/2024;12;02:45;03:00;-885;-1486.23;-415.01;-96;33.98;51.98;58.97;73.97;106.6;;1887.1;455
02/24/2024;13;03:00;03:15;-844;-1486.23;-518.76;-82.77;31.6;51.98;58.97;73.97;99.97;;1887.1;455
02/24/2024;14;03:15;03:30;-833;-1486.23;-552.97;-78.77;31.6;51.98;58.97;67.97;99.97;;1887.1;456
02/24/2024;15;03:30;03:45;-821;-1486.23;-430.76;-56.1;31.6;51.98;58.97;73.97;104.72;;1887.1;456
02/24/2024;16;03:45;04:00;-814;-1486.23;-200.95;-33.52;33.98;51.98;58.97;73.97;106.72;;1887.1;462
02/24/2024;17;04:00;04:15;-799;-1486.23;-286.19;-44.61;33.98;52.19;58.97;68.75;102;;1887.1;467
02/24/2024;18;04:15;04:30;-791;-1486.23;-556.97;-56.1;31.7;52.19;58.97;73.97;104.3;;1887.1;456
02/24/2024;19;04:30;04:45;-765;-1486.23;-425.05;-60.68;31.7;52.19;58.97;68.5;102;;1887.1;456
02/24/2024;20;04:45;05:00;-735;-1486.23;-405.01;-63.88;31.7;52.19;58.97;67.97;102;;1887.1;456
02/24/2024;21;05:00;05:15;-706;-1486.23;-405.01;-70.33;31.7;52.19;58.97;67.97;102;;1887.1;457
02/24/2024;22;05:15;05:30;-690;-1486.23;-472.97;-68.33;32.7;52.19;58.97;67.97;102;;1887.1;457
02/24/2024;23;05:30;05:45;-672;-1486.23;-489.17;-68.33;32.7;52.19;58.97;67.97;102;;1887.1;457
02/24/2024;24;05:45;06:00;-647;-1486.23;-292.51;-42.9;33.98;52.19;58.97;73.97;107.19;;1887.1;457
02/24/2024;25;06:00;06:15;-657;-1486.23;-412.22;-51.1;36.47;51.98;58.97;72.51;101.95;;1887.1;456
02/24/2024;26;06:15;06:30;-634;-1486.23;-383.03;-77.89;32.7;51.98;58.97;72.51;103.31;;1887.1;456
02/24/2024;27;06:30;06:45;-631;-1486.23;-401.03;-77.89;32.7;51.98;58.97;66.95;101.95;;1887.1;456
02/24/2024;28;06:45;07:00;-628;-1486.23;-416.53;-77.89;32.7;51.98;58.97;66.95;101.95;;1887.1;456
02/24/2024;29;07:00;07:15;-634;-1486.23;-410.03;-83.33;34.9;51.98;58.97;66.95;106.55;;1887.1;445
02/24/2024;30;07:15;07:30;-639;-1486.23;-345.22;-81.33;34.9;51.98;58.97;69.32;106.55;;1887.1;445
02/24/2024;31;07:30;07:45;-706;-1486.23;-357.82;-59.73;36.51;51.98;55.66;66.55;100.3;;1887.1;508
02/24/2024;32;07:45;08:00;-709;-1486.23;-283.79;-29.43;41.55;51.98;55.66;66.55;100.2;;1887.1;509
02/24/2024;33;08:00;08:15;-695;-1486.23;-334.86;-29.98;38.79;51.98;58.97;66.95;100.2;;1887.1;456
02/24/2024;34;08:15;08:30;-714;-1486.23;-315.9;-24.04;44.27;53.99;58.97;69.13;101.95;;1887.1;465
02/24/2024;35;08:30;08:45;-745;-1486.23;-327.7;-29.49;39.04;51.98;58.97;66.95;100.2;;1887.1;469
02/24/2024;36;08:45;09:00;-702;-1486.23;-414.65;-90.07;35.8;51.98;58.97;69.38;103.92;;1887.1;456
02/24/2024;37;09:00;09:15;-720;-1486.23;-552.97;-92;33.7;56.98;58.97;66.95;99.97;;1887.1;458
02/24/2024;38;09:15;09:30;-727;-1486.23;-430.76;-72.35;33.6;56.98;58.97;68.64;99.97;;1887.1;457
02/24/2024;39;09:30;09:45;-732;-1486.23;-220.66;-33.71;34.84;56.98;58.97;70.98;102.01;;1887.1;457
02/24/2024;40;09:45;10:00;-733;-1486.23;-428.97;-86.33;33.4;56.98;58.97;66.95;99.97;;1887.1;457
02/24/2024;41;10:00;10:15;-624;-1486.23;-558.97;-174.58;-5.81;52.31;58.97;67.31;98.2;;1887.1;478
02/24/2024;42;10:15;10:30;-631;-1486.23;-558.97;-174.58;-5.81;52.31;58.97;69.66;98.2;;1887.1;478
02/24/2024;43;10:30;10:45;-660;-1486.23;-560.97;-137.7;20.7;56.98;58.97;71;98.1;;1887.1;479
02/24/2024;44;10:45;11:00;-741;-1486.23;-250.45;-72.52;38.92;56.98;58.97;73.5;98.1;;1887.1;483
02/24/2024;45;11:00;11:15;-762;-1486.23;-552.97;-198.38;10.77;56.98;58.97;68.83;98.1;;1887.1;506
02/24/2024;46;11:15;11:30;-765;-1486.23;-552.97;-156.38;32.51;56.98;58.97;71;98.1;;1887.1;478
02/24/2024;47;11:30;11:45;-772;-1486.23;-518.76;-162.38;32.51;56.98;58.97;71;98.1;;1887.1;478
02/24/2024;48;11:45;12:00;-776;-1486.23;-552.97;-196.38;16.77;56.98;58.97;69.19;98.1;;1887.1;501
02/24/2024;49;12:00;12:15;-780;-1486.23;-556.97;-198.38;14.77;56.98;55.18;65.45;84.27;;1887.1;562
02/24/2024;50;12:15;12:30;-778;-1486.23;-518.76;-177.01;16.77;56.98;55.3;66.45;86.95;;1887.1;565
02/24/2024;51;12:30;12:45;-773;-1486.23;-518.76;-179.33;20.32;56.98;55.4;66.45;89.97;;1887.1;566
02/24/2024;52;12:45;13:00;-771;-1486.23;-518.76;-188.21;20.32;56.98;55.38;66.45;98.7;;1887.1;566
02/24/2024;53;13:00;13:15;-769;-1486.23;-518.76;-190.21;16.22;56.98;55.18;65.45;90.35;;1887.1;566
02/24/2024;54;13:15;13:30;-752;-1486.23;-518.76;-190.21;16.22;56.98;55.25;66.45;98.6;;1887.1;566
02/24/2024;55;13:30;13:45;-745;-1486.23;-556.97;-135.78;33.45;56.98;56.45;70.97;89.9;;1887.1;565
02/24/2024;56;13:45;14:00;-732;-1486.23;-518.76;-177.01;16.22;56.98;54.57;64.76;89.9;;1887.1;529
02/24/2024;57;14:00;14:15;-715;-1486.23;-558.97;-177.01;17.6;56.98;56.45;64.76;90.05;;1887.1;516
02/24/2024;58;14:15;14:30;-716;-1486.23;-558.97;-196.38;17.6;56.98;56.45;66.45;94.51;;1887.1;513
02/24/2024;59;14:30;14:45;-727;-1486.23;-558.97;-196.38;18.77;56.98;56.45;66.51;97.14;;1887.1;516
02/24/2024;60;14:45;15:00;-731;-1486.23;-558.97;-200.38;17.6;56.98;56.45;68.4;97.1;;1887.1;520
02/24/2024;61;15:00;15:15;-736;-1486.23;-558.97;-188.21;33.45;56.98;56.45;66.51;89.5;;1887.1;547
02/24/2024;62;15:15;15:30;-708;-1486.23;-558.97;-198.38;21.51;56.98;54.57;64.76;89.8;;1887.1;546
02/24/2024;63;15:30;15:45;-679;-1486.23;-558.97;-196.38;21.51;56.98;54.74;66.45;89.9;;1887.1;542
02/24/2024;64;15:45;16:00;-688;-1486.23;-558.97;-177.01;33.45;56.98;56.45;66.51;98.6;;1887.1;545
02/24/2024;65;16:00;16:15;-819;-1486.23;-178.45;-21.29;47.19;56.98;58.97;72.51;99.97;;1887.1;494
02/24/2024;66;16:15;16:30;-792;-1486.23;-199.13;-23.28;47.19;56.98;58.97;70.09;99.97;;1887.1;494
02/24/2024;67;16:30;16:45;-754;-1486.23;-405.01;-92.95;36.47;56.98;54.73;66.95;98.7;;1887.1;519
02/24/2024;68;16:45;17:00;-716;-1486.23;-445.22;-67.2;36.47;56.98;54.71;66.95;98.7;;1887.1;519
02/24/2024;69;17:00;17:15;-740;-1486.23;-119.95;-1.02;53.98;58.7;58.97;78.97;131.94;;1887.1;448
02/24/2024;70;17:15;17:30;-738;-1486.23;-119.95;-1.02;53.98;57.7;58.97;78.97;151.86;;1887.1;406
02/24/2024;71;17:30;17:45;-738;-1486.23;-119.95;1.98;52.69;64.2;58.97;78.97;151.56;;1887.1;411
02/24/2024;72;17:45;18:00;-738;-1486.23;-119.95;1.98;52.69;64.2;58.97;72.09;137.36;;1887.1;417
02/24/2024;73;18:00;18:15;-741;-1486.23;-119.95;-1.02;54.19;58.1;58.97;78.97;140.97;;1887.1;396
02/24/2024;74;18:15;18:30;-742;-1486.23;-119.95;-1.02;53.02;59.6;58.97;78.97;183.97;;1887.1;379
02/24/2024;75;18:30;18:45;-741;-1486.23;-119.95;-1.02;53.02;59.6;58.97;78.97;146.7;;1887.1;395
02/24/2024;76;18:45;19:00;-743;-1486.23;-119.95;1.98;51.22;67.9;58.97;78.97;156.22;;1887.1;384
02/24/2024;77;19:00;19:15;-735;-1486.23;-157.45;4.98;46.2;58.21;58.97;78.97;110.4;;1887.1;469
02/24/2024;78;19:15;19:30;-739;-1486.23;-157.45;4.98;46.2;58.21;58.97;78.97;110.4;;1887.1;469
02/24/2024;79;19:30;19:45;-740;-1486.23;-157.45;4.98;46.2;58.21;58.97;78.97;110.4;;1887.1;469
02/24/2024;80;19:45;20:00;-741;-1486.23;-218.66;4.98;46.2;58.21;58.97;78.97;110.4;;1887.1;470
02/24/2024;81;20:00;20:15;-745;-1486.23;-157.45;4.98;46.45;58.21;58.97;78.97;116.95;;1887.1;464
02/24/2024;82;20:15;20:30;-787;-1486.23;-157.45;4.98;46.45;58.21;58.97;78.97;116.95;;1887.1;464
02/24/2024;83;20:30;20:45;-813;-1486.23;-157.45;4.98;46.45;58.21;58.97;78.97;107.2;;1887.1;465
02/24/2024;84;20:45;21:00;-838;-1486.23;-157.45;4.98;46.45;58.21;58.97;78.97;107.2;;1887.1;465
02/24/2024;85;21:00;21:15;-813;-1486.23;-178.45;-33.52;46.2;56.98;58.97;78.97;106.2;;1887.1;513
02/24/2024;86;21:15;21:30;-808;-1486.23;-178.45;-33.52;46.2;56.98;58.97;78.97;112.3;;1887.1;516
02/24/2024;87;21:30;21:45;-803;-1486.23;-178.45;-33.52;46.2;56.98;58.97;78.97;112.3;;1887.1;517
02/24/2024;88;21:45;22:00;-780;-1486.23;-178.45;-33.52;46.2;56.98;58.97;72.51;103.6;;1887.1;518
02/24/2024;89;22:00;22:15;-742;-1486.23;-178.45;-33.52;46.2;56.98;58.97;72.51;103.7;;1887.1;460
02/24/2024;90;22:15;22:30;-720;-1486.23;-218.66;-33.52;46.2;56.98;58.97;72.51;103.7;;1887.1;486
02/24/2024;91;22:30;22:45;-717;-1486.23;-218.66;-33.52;46.2;56.98;58.97;72.51;103.7;;1887.1;460
02/24/2024;92;22:45;23:00;-704;-1486.23;-218.66;-33.52;46.2;56.98;58.97;72.51;103.7;;1887.1;460
02/24/2024;93;23:00;23:15;-717;-1486.23;-218.66;-21.29;46.19;58.21;58.97;72.51;103.7;;1887.1;459
02/24/2024;94;23:15;23:30;-711;-1486.23;-361.5;-8.58;37.98;56.98;54.13;66.51;103.7;;1887.1;469
02/24/2024;95;23:30;23:45;-658;-1486.23;-447.22;-61.1;36.19;56.98;53.97;66.19;103.7;;1887.1;481
02/24/2024;96;23:45;00:00;-646;-1486.23;-464.97;-92.82;36.19;56.98;53.97;65.78;101.95;;1887.1;516
02/25/2024;1;00:00;00:15;-641;-1486.23;-212.2;-36.23;38.21;53.77;55.37;70.84;99.17;;1887.1;467
02/25/2024;2;00:15;00:30;-631;-1486.23;-212.21;-36.63;38.31;53.77;55.37;72.7;109.75;;1887.1;468
02/25/2024;3;00:30;00:45;-611;-1486.23;-223.64;-36.63;37.7;53.77;55.37;70.47;101.37;;1887.1;530
02/25/2024;4;00:45;01:00;-605;-1486.23;-233.43;-36.63;37.69;53.77;55.37;70.84;101.37;;1887.1;531
02/25/2024;5;01:00;01:15;-599;-1486.23;-366.54;-40;37.7;53.77;55.37;66.89;106.2;;1887.1;468
02/25/2024;6;01:15;01:30;-590;-1486.23;-1486.23;-40;37.7;53.77;55.37;64.97;101.8;;1887.1;468
02/25/2024;7;01:30;01:45;-579;-1486.23;;-45.69;37.7;53.77;55.37;64.96;101.8;;1887.1;468
02/25/2024;8;01:45;02:00;-567;-1486.23;;-40.6;37.7;53.77;55.37;66.8;101.8;;1887.1;468
02/25/2024;9;02:00;02:15;-545;-1486.23;;-40;37.7;53.77;55.37;67.35;98.2;;1887.1;469
02/25/2024;10;02:15;02:30;-569;-1486.23;;-40;40.18;53.77;58.54;65.55;98.2;;1887.1;469
02/25/2024;11;02:30;02:45;-582;-1486.23;;-40;40.19;53.77;58.54;65.55;98.2;;1887.1;469
02/25/2024;12;02:45;03:00;-574;-1486.23;;-40;40.18;53.77;58.54;65.55;98.2;;1887.1;469
02/25/2024;13;03:00;03:15;-567;-1486.23;;-40;40.19;53.77;58.53;66.91;98.2;;1887.1;469
02/25/2024;14;03:15;03:30;-548;-1486.23;;-40;40.19;53.77;58.53;65.53;98.2;;1887.1;469
02/25/2024;15;03:30;03:45;-539;-1486.23;;-40;40.18;53.77;58.53;66.79;98.2;;1887.1;469
02/25/2024;16;03:45;04:00;-531;-1486.23;;-37.58;40.19;53.77;58.53;71.53;98.2;;1887.1;469
02/25/2024;17;04:00;04:15;-547;-1486.23;;-33.99;43.42;53.77;58.62;71.62;98.2;;1887.1;469
02/25/2024;18;04:15;04:30;-556;-1486.23;;-40;40.18;53.77;58.54;65.62;98.2;;1887.1;469
02/25/2024;19;04:30;04:45;-551;-1486.23;;-40;40.19;53.77;58.54;65.62;98.2;;1887.1;469
02/25/2024;20;04:45;05:00;-545;-1486.23;;-40;40.18;53.77;58.53;65.62;98.2;;1887.1;469
02/25/2024;21;05:00;05:15;-535;-1486.23;;-33.99;44.59;53.77;58.62;71.62;101.55;;1887.1;468
02/25/2024;22;05:15;05:30;-520;-1486.23;;-40;42.11;53.77;58.62;66.81;98.73;;1887.1;468
02/25/2024;23;05:30;05:45;-508;-1486.23;;-40;42.06;53.77;58.62;66.79;98.2;;1887.1;468
02/25/2024;24;05:45;06:00;-498;-1486.23;;-40;40.19;53.77;58.5;65.62;98.2;;1887.1;469
02/25/2024;25;06:00;06:15;-488;-1486.23;;-33.99;46.06;55.29;58.99;68.75;101.55;;1887.1;469
02/25/2024;26;06:15;06:30;-481;-1486.23;;-40;42.43;55.29;58.99;67.9;96.7;;1887.1;487
02/25/2024;27;06:30;06:45;-479;-1486.23;;-40;42.48;55.29;58.99;67.91;96.7;;1887.1;487
02/25/2024;28;06:45;07:00;-472;-1486.23;;-40;37.69;55.29;58.99;67.9;96.7;;1887.1;487
02/25/2024;29;07:00;07:15;-465;-1486.23;;-33.99;46.07;54.43;58.99;71.99;98.43;;1887.1;500
02/25/2024;30;07:15;07:30;-466;-1486.23;;-40;37.7;54.43;58.38;67.91;96.7;;1887.1;517
02/25/2024;31;07:30;07:45;-465;-1486.23;;-40;42.56;54.43;58.38;67.9;98.1;;1887.1;517
02/25/2024;32;07:45;08:00;-461;-1486.23;;-40;41.66;54.43;53.37;67.9;98.1;;1887.1;516
02/25/2024;33;08:00;08:15;-461;-1486.23;;-29.95;43.11;54.43;58.99;71.99;98.1;;1887.1;470
02/25/2024;34;08:15;08:30;-462;-1486.23;;-40;41.66;54.43;58.99;67.4;96.6;;1887.1;469
02/25/2024;35;08:30;08:45;-457;-1486.23;;-40;41.65;54.43;58.99;67.14;96.6;;1887.1;469
02/25/2024;36;08:45;09:00;-462;-1486.23;;-40;41.66;54.43;58.99;67.9;98.3;;1887.1;468
02/25/2024;37;09:00;09:15;-461;-1486.23;;-40;37.7;54.43;58.99;67.91;102.6;;1887.1;469
02/25/2024;38;09:15;09:30;-458;-1486.23;;-40;37.7;54.43;58.99;66.43;102.6;;1887.1;470
02/25/2024;39;09:30;09:45;-454;-1486.23;;-40;37.7;54.43;58.99;66.43;102.6;;1887.1;469
02/25/2024;40;09:45;10:00;-450;-1486.23;;-40;35.99;54.43;54.12;63.88;91.5;;1887.1;530
02/25/2024;41;10:00;10:15;-419;-1486.23;;-40;37.7;53.77;58.39;65.62;101.95;;1887.1;529
02/25/2024;42;10:15;10:30;-418;-1486.23;;-40;37.7;53.77;58.46;65.62;96.2;;1887.1;531
02/25/2024;43;10:30;10:45;-417;-1486.23;;-45.99;37.7;53.77;53.37;65.62;97.2;;1887.1;529
02/25/2024;44;10:45;11:00;-417;-1486.23;;-45.67;37.69;53.77;53.38;65.62;97.1;;1887.1;529
02/25/2024;45;11:00;11:15;-417;-1486.23;;-40;37.7;53.77;58.59;65.62;93.75;;1887.1;514
02/25/2024;46;11:15;11:30;-416;-1486.23;;-65.76;35.99;53.77;53.16;61.62;88.5;;1887.1;526
02/25/2024;47;11:30;11:45;-414;-1486.23;;-65.76;35.99;53.77;53.16;61.62;88.2;;1887.1;526
02/25/2024;48;11:45;12:00;-413;-1486.23;;-40;30.6;53.77;53.16;61.62;88.2;;1887.1;521
02/25/2024;49;12:00;12:15;-398;-1486.23;;-98;29.99;53.77;53.16;62.82;93.62;;1887.1;519
02/25/2024;50;12:15;12:30;-397;-1486.23;;-96;29.99;53.77;53.16;62.82;93.62;;1887.1;518
02/25/2024;51;12:30;12:45;-395;-1486.23;;-96;29.99;53.77;53.16;62.82;93.62;;1887.1;518
02/25/2024;52;12:45;13:00;-395;-1486.23;;-94;29.99;53.77;53.16;62.82;93.62;;1887.1;515
02/25/2024;53;13:00;13:15;-395;-1486.23;;-40;42.99;53.77;58.59;65.62;95.1;;1887.1;511
02/25/2024;54;13:15;13:30;-394;-1486.23;;-53.97;37.7;53.77;53.29;65.62;85.9;;1887.1;516
02/25/2024;55;13:30;13:45;-394;-1486.23;;-53.97;35.99;53.77;53.33;65.62;86.95;;1887.1;513
02/25/2024;56;13:45;14:00;-393;-1486.23;;-53.97;41.23;53.77;58.38;65.62;92.2;;1887.1;519
02/25/2024;57;14:00;14:15;-396;-1486.23;;-50.16;41.49;65.6;58.38;65.62;92.29;;1887.1;503
02/25/2024;58;14:15;14:30;-396;-1486.23;;-50.16;35.99;53.77;58.38;65.62;91.85;;1887.1;513
02/25/2024;59;14:30;14:45;-396;-1486.23;;-40;42.99;66.6;58.62;71.62;105.99;;1887.1;478
02/25/2024;60;14:45;15:00;-411;-1486.23;;-40;42.99;56.49;58.62;71.62;108.2;;1887.1;442
02/25/2024;61;15:00;15:15;-407;-1486.23;;-40;35.99;55.77;56.14;65.14;108.2;;1887.1;483
02/25/2024;62;15:15;15:30;-406;-1486.23;;-40;35.99;55.77;56.14;68.14;110;;1887.1;436
02/25/2024;63;15:30;15:45;-427;-1486.23;;-36.23;42.99;56.91;56.14;71.7;114;;1887.1;429
02/25/2024;64;15:45;16:00;-429;-1486.23;;-36.23;42.99;56.97;56.14;71.7;124.18;;1887.1;418
02/25/2024;65;16:00;16:15;-422;-1486.23;;-36.23;37.7;53.77;53.85;63.58;108.2;;1887.1;485
02/25/2024;66;16:15;16:30;-450;-1486.23;;-29.67;37.7;53.77;58.99;70.7;112.87;;1887.1;435
02/25/2024;67;16:30;16:45;-517;-1486.23;;1.28;37.7;53.77;58.99;71.99;132.75;;1887.1;412
02/25/2024;68;16:45;17:00;-518;-1486.23;;-5.35;37.69;53.77;58.99;71.99;124.18;;1887.1;420
02/25/2024;69;17:00;17:15;-508;-1486.23;;-18.59;37.7;53.77;55.84;67.9;108.3;;1887.1;478
02/25/2024;70;17:15;17:30;-521;-1486.23;;-18.6;37.7;53.77;58.99;67.9;108.3;;1887.1;459
02/25/2024;71;17:30;17:45;-561;-1486.23;;2.2;42.99;57.82;58.99;70.83;132.75;;1887.1;420
02/25/2024;72;17:45;18:00;-589;-1486.23;;3.77;42.99;57.79;58.99;70.84;132.75;;1887.1;420
02/25/2024;73;18:00;18:15;-605;-1486.23;-287.62;3.77;37.7;53.77;58.99;70.84;132.9;;1887.1;418
02/25/2024;74;18:15;18:30;-615;-1486.23;-223.64;1.28;42.99;57.77;58.99;73;135.49;;1887.1;410
02/25/2024;75;18:30;18:45;-620;-1486.23;-172.61;1.28;43.78;57.94;58.99;73;111.7;;1887.1;443
02/25/2024;76;18:45;19:00;-618;-1486.23;-250.82;-35.61;42.99;53.77;58.99;67.9;97.2;;1887.1;514
02/25/2024;77;19:00;19:15;-685;-1486.23;-329.35;-23.22;32.55;53.77;58.99;71.99;112.86;;1887.1;432
02/25/2024;78;19:15;19:30;-750;-1486.23;-279.38;1.43;37.7;53.77;58.99;72.1;116.95;;1887.1;430
02/25/2024;79;19:30;19:45;-780;-1486.23;-258.23;-34.45;37.7;53.77;58.99;67.9;102.6;;1887.1;460
02/25/2024;80;19:45;20:00;-858;-1486.23;-224.57;-31.11;37.76;53.77;55.14;67.91;97.2;;1887.1;504
02/25/2024;81;20:00;20:15;-931;-1486.23;-327.02;-36.23;37.7;53.77;53.52;65.6;97.2;;1887.1;505
02/25/2024;82;20:15;20:30;-1016;-1486.23;-222.9;-24.1;42.99;53.77;53.52;68.02;97.2;;1887.1;505
02/25/2024;83;20:30;20:45;-1073;-1486.23;-134.02;-15.29;42.99;53.77;53.52;70.47;97.2;;1887.1;525
02/25/2024;84;20:45;21:00;-1138;-1486.23;-123.47;-13.39;42.99;53.77;53.52;70.7;101.55;;1887.1;525
02/25/2024;85;21:00;21:15;-1198;-1486.23;-132.54;-13.39;42.99;53.77;55.04;70.47;97.3;;1887.1;525
02/25/2024;86;21:15;21:30;-1234;-1486.23;-137.78;-13.39;42.99;53.77;55.04;70.7;101.95;;1887.1;505
02/25/2024;87;21:30;21:45;-1270;-1486.23;-114.78;-13.39;42.99;53.77;55.04;70.7;101.95;;1887.1;494
02/25/2024;88;21:45;22:00;-1332;-1486.23;-122.05;-13.39;42.99;53.77;55.04;71.99;101.95;;1887.1;514
02/25/2024;89;22:00;22:15;-1404;-1486.23;-176.99;-17.01;39.77;53.77;55.04;68.42;97.3;;1887.1;504
02/25/2024;90;22:15;22:30;-1426;-1486.23;-134.77;-13.39;41.81;53.77;55.04;70.7;101.95;;1887.1;494
02/25/2024;91;22:30;22:45;-1444;-1486.23;-137.4;-13.39;42.31;53.77;55.04;69.09;101.56;;1887.1;467
02/25/2024;92;22:45;23:00;-1466;-1486.23;-257.91;-22.28;37.97;53.77;55.04;67.45;97.3;;1887.1;467
02/25/2024;93;23:00;23:15;-1491;-1486.23;-459.24;-36.23;35.99;53.77;53.16;62.82;97.3;;1887.1;503
02/25/2024;94;23:15;23:30;-1521;-1486.23;-304.76;-4.01;37.7;53.77;55.04;69.16;111.3;;1887.1;456
02/25/2024;95;23:30;23:45;-1459;-1486.23;-516.33;-74.7;35.99;53.77;55.04;67.04;111.3;;1887.1;463
02/25/2024;96;23:45;00:00;-1470;-1486.23;-516.33;-74.36;35.99;53.77;55.04;67.04;111.3;;1887.1;464
02/26/2024;1;00:00;00:15;-1646;-1486.23;-211.69;7.88;43.24;54.88;53.16;62.82;80.99;198.18;1887.1;726
02/26/2024;2;00:15;00:30;-1650;-1486.23;-154.3;7.88;44.41;54.88;53.35;62.42;80.99;198.19;1887.1;725
02/26/2024;3;00:30;00:45;-1671;-1486.23;-199.55;8.25;43.49;54.88;53.22;64.28;80.99;198.18;1887.1;725
02/26/2024;4;00:45;01:00;-1670;-1486.23;-172.06;8.24;44.05;54.88;53.3;64.97;80.99;198.19;1887.1;725
02/26/2024;5;01:00;01:15;-1678;-1486.23;-182.7;8.25;43.73;54.93;53.27;64.97;80.99;157.93;1887.1;733
02/26/2024;6;01:15;01:30;-1685;-1486.23;-161.32;8.25;44.16;54.93;53.35;64.97;80.99;198.19;1887.1;725
02/26/2024;7;01:30;01:45;-1700;-1486.23;-154.99;8.25;44.23;54.93;53.38;64.96;80.99;198.18;1887.1;725
02/26/2024;8;01:45;02:00;-1714;-1486.23;-157.9;8.25;44;54.93;53.14;64.97;80.99;198.19;1887.1;725
02/26/2024;9;02:00;02:15;-1728;-1486.23;-120;8.25;42.27;54.93;52.92;62.55;77.68;198.18;1887.1;725
02/26/2024;10;02:15;02:30;-1743;-1486.23;-100;8.25;40.4;54.93;58.15;64.97;83;198.18;1887.1;725
02/26/2024;11;02:30;02:45;-1774;-1486.23;-100;12.72;40.4;54.93;58.17;64.97;83;198.19;1887.1;725
02/26/2024;12;02:45;03:00;-1788;-1486.23;-88.32;12.72;40.4;54.93;58.35;64.97;83;198.18;1887.1;725
02/26/2024;13;03:00;03:15;-1800;-1486.23;-176.89;12.72;40.4;54.93;53.13;64.97;80.99;198.19;1887.1;725
02/26/2024;14;03:15;03:30;-1811;-1486.23;-102.26;12.71;41.02;54.93;58.32;64.97;83;198.18;1887.1;725
02/26/2024;15;03:30;03:45;-1822;-1486.23;-115.2;12.72;40.75;54.93;58.3;64.97;83;198.19;1887.1;725
02/26/2024;16;03:45;04:00;-1837;-1486.23;-92.43;12.72;42.4;54.93;58.35;64.97;82.4;198.18;1887.1;726
